ID	Stromal_score	Immune_score	ESTIMATE_score
TCGA-B6-A0RL-01	-2164.13	-1183.63	-3347.76
TCGA-B6-A0RM-01	-563.8	-823.69	-1387.5
TCGA-B6-A0RN-01	593.12	-681.26	-88.13
TCGA-B6-A0RO-01	-652.21	-685.74	-1337.95
TCGA-B6-A0RP-01	833.33	192.5	1025.82
TCGA-B6-A0RQ-01	-244.37	-865.94	-1110.31
TCGA-B6-A0RS-01	164.63	494.35	658.98
TCGA-B6-A0RT-01	818.94	2815.75	3634.68
TCGA-B6-A0RU-01	75.54	-755.92	-680.38
TCGA-B6-A0RV-01	-47.36	237.16	189.8
TCGA-B6-A0WS-01	806.59	843.87	1650.46
TCGA-B6-A0WT-01	547.21	-535.49	11.72
TCGA-B6-A0WV-01	-805.8	-1350.78	-2156.58
TCGA-B6-A0WW-01	213.24	-566.4	-353.16
TCGA-B6-A0WX-01	915.36	302.34	1217.7
TCGA-B6-A0WY-01	520.46	-60.86	459.6
TCGA-B6-A0WZ-01	-125.56	-743.24	-868.8
TCGA-B6-A0X0-01	-930.97	-739.43	-1670.4
TCGA-B6-A0X1-01	-765.48	551.23	-214.26
TCGA-B6-A0X4-01	-1444.94	-1325.4	-2770.34
TCGA-B6-A0X5-01	-558.84	-766.01	-1324.85
TCGA-B6-A0X7-01	622.35	-603.9	18.45
TCGA-B6-A1KC-01	-379.91	-723.35	-1103.26
TCGA-B6-A1KF-01	-319.26	-1233.81	-1553.07
TCGA-B6-A1KI-01	560.13	-790.49	-230.35
TCGA-B6-A1KN-01	175.97	-300.14	-124.17
TCGA-B6-A2IU-01	-422.93	-799.43	-1222.36
TCGA-B6-A3ZX-01	104.33	2098.3	2202.63
TCGA-B6-A400-01	261.37	396.41	657.79
TCGA-B6-A401-01	344.49	431.61	776.1
TCGA-B6-A402-01	-528.13	-822.26	-1350.39
TCGA-B6-A408-01	574.48	797.65	1372.14
TCGA-B6-A409-01	-336.11	-100.05	-436.16
TCGA-B6-A40B-01	312.41	-222.29	90.13
TCGA-B6-A40C-01	706.28	101.89	808.17
TCGA-BH-A0AU-01	626.75	18.49	645.25
TCGA-BH-A0AV-01	1114.3	50.92	1165.22
TCGA-BH-A0AW-01	960.56	1754.96	2715.51
TCGA-BH-A0AY-01	1292.09	577.77	1869.86
TCGA-BH-A0AZ-01	1606.89	147.7	1754.59
TCGA-BH-A0B0-01	1097.71	736.98	1834.69
TCGA-BH-A0B1-01	505.82	-362.91	142.91
TCGA-BH-A0B3-01	445.01	771.52	1216.53
TCGA-BH-A0B4-01	1009.22	209.53	1218.75
TCGA-BH-A0B5-01	550.42	211.86	762.27
TCGA-BH-A0B6-01	908.63	2221.82	3130.44
TCGA-BH-A0B7-01	915.07	1102.95	2018.02
TCGA-BH-A0B8-01	91.01	-525.59	-434.58
TCGA-BH-A0B9-01	-874.84	1072.02	197.18
TCGA-BH-A0BA-01	408.45	-83.07	325.37
TCGA-BH-A0BC-01	987.68	1017.94	2005.61
TCGA-BH-A0BD-01	628.18	559.79	1187.97
TCGA-BH-A0BF-01	1681.61	1896.09	3577.7
TCGA-BH-A0BG-01	-87.4	1022.4	935
TCGA-BH-A0BJ-01	785.83	132.44	918.27
TCGA-BH-A0BL-01	1424.98	1149.6	2574.58
TCGA-BH-A0BM-01	661.68	-354.22	307.46
TCGA-BH-A0BO-01	1221.47	642.04	1863.51
TCGA-BH-A0BP-01	1088.24	-200.71	887.53
TCGA-BH-A0BQ-01	1020.02	452.37	1472.39
TCGA-BH-A0BR-01	1298.18	548.2	1846.38
TCGA-BH-A0BS-01	-556.16	-552	-1108.16
TCGA-BH-A0BT-01	232.2	-79.73	152.46
TCGA-BH-A0BV-01	828.08	568.63	1396.71
TCGA-BH-A0BW-01	160.75	1339.35	1500.1
TCGA-BH-A0BZ-01	1148.22	1226.08	2374.3
TCGA-BH-A0C0-01	185.42	1818.47	2003.89
TCGA-BH-A0C1-01	627.48	271.52	899
TCGA-BH-A0C3-01	1307.5	638.86	1946.36
TCGA-BH-A0C7-01	61.78	-119.86	-58.08
TCGA-BH-A0DD-01	-175.54	-401.47	-577.01
TCGA-BH-A0DE-01	1012.38	443.89	1456.27
TCGA-BH-A0DG-01	1304.31	581.02	1885.33
TCGA-BH-A0DH-01	-13.12	-97.7	-110.81
TCGA-BH-A0DI-01	1489.73	525.29	2015.02
TCGA-BH-A0DK-01	1291.07	1415.75	2706.83
TCGA-BH-A0DL-01	-22.74	1373.41	1350.67
TCGA-BH-A0DO-01	27.81	-637.29	-609.48
TCGA-BH-A0DP-01	824.42	437.69	1262.11
TCGA-BH-A0DQ-01	1306.62	-34.06	1272.56
TCGA-BH-A0DS-01	647.74	493.98	1141.72
TCGA-BH-A0DT-01	627.48	213.73	841.21
TCGA-BH-A0DV-01	1791.42	386.15	2177.57
TCGA-BH-A0DX-01	1234.1	706.92	1941.02
TCGA-BH-A0DZ-01	1134.2	560.26	1694.46
TCGA-BH-A0E0-01	-870	-199.48	-1069.48
TCGA-BH-A0E1-01	88.7	-665.2	-576.5
TCGA-BH-A0E2-01	557.19	-270.68	286.51
TCGA-BH-A0E6-01	-197.08	265.11	68.04
TCGA-BH-A0E7-01	-80.41	-853.83	-934.24
TCGA-BH-A0E9-01	236.27	-93.62	142.65
TCGA-BH-A0EA-01	799.77	-96.92	702.84
TCGA-BH-A0EB-01	1143.46	1038.03	2181.49
TCGA-BH-A0EE-01	-1287.83	149	-1138.83
TCGA-BH-A0EI-01	807.72	-667.88	139.84
TCGA-BH-A0GY-01	286.01	160.1	446.11
TCGA-BH-A0GZ-01	526.42	-449.12	77.29
TCGA-BH-A0H0-01	-562.28	-698.79	-1261.07
TCGA-BH-A0H3-01	1029.29	178.42	1207.72
TCGA-BH-A0H5-01	718.42	2758.14	3476.55
TCGA-BH-A0H6-01	531.95	-614.74	-82.78
TCGA-BH-A0H7-01	663.2	-331.57	331.63
TCGA-BH-A0H9-01	-250.85	-603.64	-854.5
TCGA-BH-A0HA-01	1253.82	578.86	1832.68
TCGA-BH-A0HB-01	303.55	613.82	917.37
TCGA-BH-A0HF-01	969.23	535.17	1504.41
TCGA-BH-A0HI-01	549.47	-48.2	501.27
TCGA-BH-A0HK-01	641.21	5.56	646.77
TCGA-BH-A0HL-01	-1095.99	-1482.22	-2578.21
TCGA-BH-A0HN-01	-961.67	-430.36	-1392.04
TCGA-BH-A0HO-01	303.08	408.87	711.95
TCGA-BH-A0HP-01	663.4	137.52	800.92
TCGA-BH-A0HQ-01	522.92	-419.49	103.43
TCGA-BH-A0HU-01	-495.91	-542.44	-1038.35
TCGA-BH-A0HW-01	-1236.79	-1362.36	-2599.15
TCGA-BH-A0HX-01	505.26	-235.87	269.39
TCGA-BH-A0HY-01	234.25	-795.08	-560.83
TCGA-BH-A0RX-01	1074.71	1721.12	2795.83
TCGA-BH-A0W3-01	-606.49	-310.35	-916.85
TCGA-BH-A0W4-01	431.84	-711.2	-279.36
TCGA-BH-A0W5-01	878.18	1607.75	2485.94
TCGA-BH-A0W7-01	1059.92	1148.66	2208.58
TCGA-BH-A0WA-01	-18.74	-189.2	-207.93
TCGA-BH-A18F-01	872.26	226.89	1099.15
TCGA-BH-A18G-01	-0.59	-64.48	-65.07
TCGA-BH-A18H-01	395.33	1233.61	1628.93
TCGA-BH-A18I-01	1314.04	690.89	2004.93
TCGA-BH-A18J-01	523.73	-336.93	186.81
TCGA-BH-A18K-01	546.61	-350.46	196.15
TCGA-BH-A18L-01	-815.43	-686.16	-1501.59
TCGA-BH-A18M-01	963.48	-22.14	941.34
TCGA-BH-A18N-01	-88.1	-500.51	-588.61
TCGA-BH-A18P-01	208.77	-136.71	72.06
TCGA-BH-A18Q-01	-87.69	215.94	128.25
TCGA-BH-A18R-01	-372.07	-215.83	-587.9
TCGA-BH-A18S-01	-556.05	-412.43	-968.48
TCGA-BH-A18T-01	-508.26	-227.95	-736.22
TCGA-BH-A18U-01	321.89	-2.38	319.5
TCGA-BH-A18V-06	116.99	2072.41	2189.4
TCGA-BH-A18V-01	592.01	761.46	1353.48
TCGA-BH-A1EN-01	177.51	-542.26	-364.75
TCGA-BH-A1EO-01	1697.91	625.36	2323.27
TCGA-BH-A1ES-06	-944.25	-809.38	-1753.63
TCGA-BH-A1ES-01	298.68	-1041.34	-742.65
TCGA-BH-A1ET-01	510.97	-80.09	430.88
TCGA-BH-A1EU-01	1412.33	1291.98	2704.31
TCGA-BH-A1EV-01	413.94	-672.25	-258.3
TCGA-BH-A1EW-01	338.61	389.59	728.2
TCGA-BH-A1EX-01	923.45	423.47	1346.92
TCGA-BH-A1EY-01	1215.24	980.16	2195.4
TCGA-BH-A1F0-01	1311.69	1973.66	3285.35
TCGA-BH-A1F2-01	990.81	-195.69	795.12
TCGA-BH-A1F5-01	3.74	-714.96	-711.22
TCGA-BH-A1F6-01	269.02	736.57	1005.58
TCGA-BH-A1F8-01	167.59	-399.28	-231.69
TCGA-BH-A1FB-01	1258.61	1133.96	2392.57
TCGA-BH-A1FC-01	-281.94	963.98	682.04
TCGA-BH-A1FD-01	460.01	-169.54	290.48
TCGA-BH-A1FE-06	1193.79	21.53	1215.31
TCGA-BH-A1FE-01	1043.3	950.88	1994.18
TCGA-BH-A1FG-01	-259.06	-406.6	-665.66
TCGA-BH-A1FH-01	1602.3	-116.72	1485.58
TCGA-BH-A1FJ-01	-494.56	-984.89	-1479.45
TCGA-BH-A1FL-01	7.73	-601.39	-593.66
TCGA-BH-A1FM-01	656.78	-472.25	184.53
TCGA-BH-A1FN-01	214.32	-387.48	-173.16
TCGA-BH-A1FR-01	-159.57	138.46	-21.11
TCGA-BH-A1FU-01	1091.83	361.26	1453.09
TCGA-BH-A201-01	778.98	-512.11	266.87
TCGA-BH-A202-01	351.29	515.09	866.39
TCGA-BH-A203-01	183.58	475.8	659.38
TCGA-BH-A204-01	152.27	-849.74	-697.47
TCGA-BH-A208-01	2050.55	186.42	2236.97
TCGA-BH-A209-01	354.8	1858.39	2213.19
TCGA-BH-A28O-01	1061.48	-13.63	1047.85
TCGA-BH-A28Q-01	325.5	-285.43	40.06
TCGA-BH-A2L8-01	830.86	1514.12	2344.98
TCGA-BH-A42T-01	236.5	256.74	493.24
TCGA-BH-A42U-01	644.49	716.14	1360.63
TCGA-BH-A42V-01	696.82	265.03	961.85
TCGA-BH-A5IZ-01	-572.06	-223.75	-795.81
TCGA-BH-A5J0-01	1032	1326.35	2358.36
TCGA-BH-A6R8-01	-207.76	353.75	145.99
TCGA-BH-A6R9-01	2006.17	1420.23	3426.4
TCGA-BH-A8FY-01	-898.79	-257.81	-1156.6
TCGA-BH-A8FZ-01	967.12	1179.98	2147.11
TCGA-BH-A8G0-01	1278.34	1241.27	2519.6
TCGA-BH-AB28-01	384.44	400.31	784.75
TCGA-C8-A12K-01	344.61	1958.16	2302.77
TCGA-C8-A12L-01	-430.73	-202.39	-633.13
TCGA-C8-A12M-01	-464.65	-519.68	-984.33
TCGA-C8-A12N-01	965.79	233.16	1198.95
TCGA-C8-A12O-01	1030.38	364.77	1395.15
TCGA-C8-A12P-01	664.37	102.45	766.81
TCGA-C8-A12Q-01	582.59	316.39	898.98
TCGA-C8-A12T-01	766.48	-116.18	650.3
TCGA-C8-A12U-01	-977.28	254.12	-723.15
TCGA-C8-A12V-01	686.67	2554.63	3241.3
TCGA-C8-A12W-01	907.21	232.99	1140.2
TCGA-C8-A12X-01	-58.94	-209.83	-268.77
TCGA-C8-A12Y-01	197.69	-230	-32.31
TCGA-C8-A12Z-01	-227.36	-708.99	-936.35
TCGA-C8-A130-01	364.04	-350.15	13.89
TCGA-C8-A131-01	400.53	158.97	559.5
TCGA-C8-A132-01	974.03	866.98	1841.01
TCGA-C8-A133-01	-1402.18	-618.95	-2021.13
TCGA-C8-A134-01	-211.04	579.87	368.83
TCGA-C8-A135-01	503.21	238.92	742.14
TCGA-C8-A137-01	-47.05	-1078.34	-1125.39
TCGA-C8-A138-01	982.01	1119.03	2101.04
TCGA-C8-A1HE-01	-15.63	-240.64	-256.27
TCGA-C8-A1HF-01	725.45	939.72	1665.17
TCGA-C8-A1HG-01	246.64	883.23	1129.87
TCGA-C8-A1HI-01	86.21	-528.71	-442.49
TCGA-C8-A1HJ-01	-440.5	-553.4	-993.9
TCGA-C8-A1HK-01	-437.94	-436.87	-874.8
TCGA-C8-A1HL-01	598.27	-148.56	449.72
TCGA-C8-A1HM-01	-215.3	1676.24	1460.94
TCGA-C8-A1HN-01	-164	-262.32	-426.32
TCGA-C8-A1HO-01	-244.06	-753.89	-997.95
TCGA-C8-A26V-01	-59.99	-106.5	-166.49
TCGA-C8-A26W-01	510.98	489.48	1000.46
TCGA-C8-A26X-01	1070.18	1613.13	2683.3
TCGA-C8-A26Y-01	-844.76	7.27	-837.49
TCGA-C8-A26Z-01	-2.03	-845.38	-847.4
TCGA-C8-A273-01	443.52	-373.38	70.14
TCGA-C8-A274-01	-560.37	-440.73	-1001.1
TCGA-C8-A275-01	238.59	1247.16	1485.75
TCGA-C8-A278-01	1020.19	1191.56	2211.75
TCGA-C8-A27A-01	-553.95	-883.9	-1437.85
TCGA-C8-A27B-01	-280.04	1070.82	790.78
TCGA-C8-A3M7-01	683	-30.5	652.5
TCGA-C8-A3M8-01	67.06	-709.31	-642.26
TCGA-C8-A8HP-01	272.69	1189.3	1461.99
TCGA-C8-A8HQ-01	887.45	528.3	1415.75
TCGA-C8-A8HR-01	1419.29	938.55	2357.84
TCGA-D8-A13Y-01	-1046.23	-1429.06	-2475.29
TCGA-D8-A13Z-01	478.11	592.04	1070.15
TCGA-D8-A140-01	241.16	169.19	410.35
TCGA-D8-A141-01	1555.74	1645.41	3201.15
TCGA-D8-A142-01	896.13	229.13	1125.27
TCGA-D8-A143-01	-551.21	-29.09	-580.3
TCGA-D8-A145-01	795.04	-62.8	732.24
TCGA-D8-A146-01	1030.61	71.8	1102.42
TCGA-D8-A147-01	-243.06	330.61	87.55
TCGA-D8-A1J8-01	563.8	961.43	1525.23
TCGA-D8-A1J9-01	730.79	18.69	749.48
TCGA-D8-A1JA-01	613.57	-133.1	480.46
TCGA-D8-A1JB-01	611.33	1308.75	1920.08
TCGA-D8-A1JC-01	509.75	170.02	679.76
TCGA-D8-A1JD-01	1012.84	302.26	1315.1
TCGA-D8-A1JE-01	1345.82	332.27	1678.09
TCGA-D8-A1JF-01	662.14	9.65	671.79
TCGA-D8-A1JG-01	693	805.21	1498.21
TCGA-D8-A1JH-01	1154.42	417.55	1571.97
TCGA-D8-A1JI-01	-519.22	-443.13	-962.35
TCGA-D8-A1JJ-01	757.51	-19.81	737.7
TCGA-D8-A1JK-01	732.52	1140.53	1873.05
TCGA-D8-A1JL-01	878.46	1162.3	2040.76
TCGA-D8-A1JM-01	-1356.38	-422.02	-1778.4
TCGA-D8-A1JN-01	-1076	-328.01	-1404
TCGA-D8-A1JP-01	1120.41	292.27	1412.67
TCGA-D8-A1JS-01	-1240.2	-720.36	-1960.56
TCGA-D8-A1JT-01	-484.37	-296.84	-781.21
TCGA-D8-A1JU-01	1769.42	511.7	2281.12
TCGA-D8-A1X5-01	653.64	305.43	959.07
TCGA-D8-A1X6-01	66.71	474.74	541.45
TCGA-D8-A1X7-01	320.31	-354.93	-34.62
TCGA-D8-A1X8-01	700.8	350.77	1051.57
TCGA-D8-A1X9-01	801.26	298.33	1099.59
TCGA-D8-A1XA-01	141.75	-194.47	-52.72
TCGA-D8-A1XB-01	837.2	-563.95	273.25
TCGA-D8-A1XC-01	-1053.96	-751.84	-1805.8
TCGA-D8-A1XD-01	426.33	-1164.02	-737.69
TCGA-D8-A1XF-01	-941.06	-813.35	-1754.41
TCGA-D8-A1XG-01	-135.69	-560.78	-696.48
TCGA-D8-A1XJ-01	204.14	-437.42	-233.29
TCGA-D8-A1XK-01	-567.66	370.04	-197.62
TCGA-D8-A1XL-01	-6.65	1044.29	1037.64
TCGA-D8-A1XM-01	1120.87	681.29	1802.16
TCGA-D8-A1XO-01	1035.27	229.64	1264.92
TCGA-D8-A1XQ-01	426.08	966.08	1392.16
TCGA-D8-A1XR-01	17.75	-546.3	-528.55
TCGA-D8-A1XS-01	694.05	-110.89	583.16
TCGA-D8-A1XT-01	1046.42	386.48	1432.9
TCGA-D8-A1XU-01	819.77	21.56	841.33
TCGA-D8-A1XV-01	-761.68	-866.77	-1628.45
TCGA-D8-A1XW-01	1033.26	1054.58	2087.83
TCGA-D8-A1XY-01	953.29	-258.98	694.31
TCGA-D8-A1XZ-01	495.51	186.94	682.45
TCGA-D8-A1Y0-01	919.34	755.74	1675.08
TCGA-D8-A1Y1-01	996.09	161	1157.09
TCGA-D8-A1Y2-01	1616.67	1780.33	3396.99
TCGA-D8-A1Y3-01	-70.68	672.17	601.49
TCGA-D8-A27E-01	-219.27	-192.45	-411.72
TCGA-D8-A27F-01	336.37	-312.75	23.62
TCGA-D8-A27G-01	948.21	417.66	1365.87
TCGA-D8-A27H-01	521.21	-181.41	339.8
TCGA-D8-A27I-01	1259.25	658.75	1918
TCGA-D8-A27K-01	497.92	310.29	808.21
TCGA-D8-A27L-01	1071.47	391	1462.47
TCGA-D8-A27M-01	1051.86	1435.32	2487.18
TCGA-D8-A27N-01	1076.05	603.14	1679.19
TCGA-D8-A27P-01	52.81	-681.71	-628.9
TCGA-D8-A27R-01	509.29	261.52	770.81
TCGA-D8-A27T-01	1208.57	609.05	1817.62
TCGA-D8-A27V-01	623.78	-408.32	215.46
TCGA-D8-A27W-01	360.38	-15.66	344.72
TCGA-D8-A3Z5-01	-189.69	-554.19	-743.88
TCGA-D8-A3Z6-01	381.43	-420.93	-39.5
TCGA-D8-A4Z1-01	698.78	-143.39	555.39
TCGA-D8-A73U-01	1531.03	2550.11	4081.14
TCGA-D8-A73W-01	894.4	546.61	1441.01
TCGA-D8-A73X-01	529.64	-259.15	270.49
TCGA-E2-A105-01	-619.09	-872.86	-1491.95
TCGA-E2-A106-01	-671.69	-1010.18	-1681.87
TCGA-E2-A107-01	-702.18	-563.45	-1265.64
TCGA-E2-A108-01	1891.94	2292.21	4184.15
TCGA-E2-A109-01	112.79	-339.53	-226.74
TCGA-E2-A10A-01	62.65	-186.67	-124.02
TCGA-E2-A10B-01	496.23	-112.13	384.1
TCGA-E2-A10C-01	3.19	686.15	689.34
TCGA-E2-A10E-01	-52.41	-217.55	-269.96
TCGA-E2-A10F-01	1219.99	759.94	1979.93
TCGA-E2-A14N-01	-837.11	268.33	-568.78
TCGA-E2-A14O-01	-330.71	-410.88	-741.59
TCGA-E2-A14P-01	-585.59	67.87	-517.72
TCGA-E2-A14Q-01	31.86	-365.75	-333.89
TCGA-E2-A14R-01	-581.16	803.71	222.55
TCGA-E2-A14S-01	-75.69	366.09	290.4
TCGA-E2-A14T-01	-220.86	-191.12	-411.98
TCGA-E2-A14U-01	-715.18	-681.82	-1396.99
TCGA-E2-A14V-01	-366.92	-750.75	-1117.67
TCGA-E2-A14W-01	-625.07	-1097.22	-1722.29
TCGA-E2-A14X-01	-49.8	652.31	602.5
TCGA-E2-A14Y-01	-700.92	-509.64	-1210.56
TCGA-E2-A14Z-01	585.62	1239.99	1825.61
TCGA-E2-A150-01	324.25	524.6	848.85
TCGA-E2-A152-01	893.84	-31.21	862.63
TCGA-E2-A153-01	1432.44	246.1	1678.54
TCGA-E2-A154-01	206.77	-775.75	-568.98
TCGA-E2-A155-01	-623.26	-1014.68	-1637.93
TCGA-E2-A156-01	-861.87	-788.15	-1650.02
TCGA-E2-A158-01	-1255.66	-777.85	-2033.51
TCGA-E2-A159-01	349.19	1263.8	1612.99
TCGA-E2-A15A-06	197.31	1134.27	1331.58
TCGA-E2-A15A-01	470.41	342.89	813.3
TCGA-E2-A15C-01	534.88	-307.53	227.35
TCGA-E2-A15D-01	443.65	-223.32	220.33
TCGA-E2-A15E-06	-664.1	54.29	-609.81
TCGA-E2-A15E-01	107.8	-888.01	-780.21
TCGA-E2-A15F-01	-206.32	-358.08	-564.4
TCGA-E2-A15G-01	-286.37	-525.53	-811.89
TCGA-E2-A15H-01	-13.88	-631.94	-645.82
TCGA-E2-A15I-01	245.32	359.4	604.71
TCGA-E2-A15J-01	-459.51	-581.31	-1040.82
TCGA-E2-A15K-06	-1334.99	-549.79	-1884.78
TCGA-E2-A15K-01	205.91	673.09	879
TCGA-E2-A15L-01	421.76	-546.69	-124.93
TCGA-E2-A15M-01	1599.42	1482.75	3082.17
TCGA-E2-A15O-01	-654.5	-534.7	-1189.2
TCGA-E2-A15P-01	240.56	-568.27	-327.71
TCGA-E2-A15R-01	-572.31	-1269.62	-1841.93
TCGA-E2-A15S-01	-940.93	-1278.14	-2219.07
TCGA-E2-A15T-01	-767.13	-1000.31	-1767.44
TCGA-E2-A1AZ-01	860.18	927.05	1787.23
TCGA-E2-A1B0-01	501.7	239.09	740.79
TCGA-E2-A1B1-01	1430.15	1038.02	2468.17
TCGA-E2-A1B4-01	-174.18	-695.99	-870.17
TCGA-E2-A1B5-01	710.83	2271.87	2982.71
TCGA-E2-A1B6-01	-127.75	2495.77	2368.02
TCGA-E2-A1BC-01	836.32	-669.15	167.17
TCGA-E2-A1BD-01	238.46	-464.53	-226.07
TCGA-E2-A1IE-01	-527.06	-1198.41	-1725.47
TCGA-E2-A1IF-01	775.08	-117.79	657.29
TCGA-E2-A1IG-01	804.27	-283.12	521.16
TCGA-E2-A1IH-01	1504.73	1507.18	3011.91
TCGA-E2-A1II-01	-75.81	2011.5	1935.7
TCGA-E2-A1IJ-01	1464.89	895.19	2360.09
TCGA-E2-A1IK-01	-403.28	532.95	129.67
TCGA-E2-A1IL-01	527.74	-630.84	-103.1
TCGA-E2-A1IN-01	971.81	-399.71	572.09
TCGA-E2-A1IO-01	1278.05	342.47	1620.52
TCGA-E2-A1IU-01	-377.43	-183.77	-561.2
TCGA-E2-A1L6-01	291.56	-125.95	165.61
TCGA-E2-A1L7-01	196.86	794.28	991.14
TCGA-E2-A1L8-01	641.96	-103.9	538.07
TCGA-E2-A1L9-01	1253.29	429.24	1682.53
TCGA-E2-A1LA-01	477.82	1207.57	1685.39
TCGA-E2-A1LB-01	239.77	-472.44	-232.67
TCGA-E2-A1LE-01	1130.29	929.23	2059.52
TCGA-E2-A1LG-01	-1159.44	-287.32	-1446.76
TCGA-E2-A1LH-01	443.65	1796.15	2239.79
TCGA-E2-A1LI-01	-597.11	438.11	-159
TCGA-E2-A1LK-01	-1152.65	-345.82	-1498.47
TCGA-E2-A1LL-01	-654.36	-658.56	-1312.92
TCGA-E2-A1LS-01	-486.13	-764.29	-1250.42
TCGA-E2-A2P5-01	219.83	-299.21	-79.37
TCGA-E2-A2P6-01	-78.29	-66.47	-144.76
TCGA-E2-A3DX-01	1518.19	1431.44	2949.63
TCGA-E2-A56Z-01	-455.44	-612.15	-1067.59
TCGA-E2-A570-01	695.1	-415.52	279.59
TCGA-E2-A572-01	-882.95	-357.92	-1240.86
TCGA-E2-A573-01	-229.26	1302.82	1073.56
TCGA-E2-A574-01	-1382.81	-1178.15	-2560.95
TCGA-E2-A576-01	-224.35	-380.03	-604.38
TCGA-E2-A9RU-01	67.33	-81.57	-14.24
TCGA-E9-A1N3-01	-678.06	-1020.37	-1698.43
TCGA-E9-A1N4-01	869.6	976.62	1846.22
TCGA-E9-A1N5-01	1090.04	497.38	1587.43
TCGA-E9-A1N6-01	818.91	-109.69	709.22
TCGA-E9-A1N8-01	-816.34	-977.09	-1793.42
TCGA-E9-A1N9-01	220.91	-352.59	-131.68
TCGA-E9-A1NA-01	778.77	450.27	1229.04
TCGA-E9-A1NC-01	623.76	1129.03	1752.8
TCGA-E9-A1ND-01	510.36	1746.13	2256.49
TCGA-E9-A1NE-01	972.82	1881.7	2854.52
TCGA-E9-A1NF-01	1771.07	286.29	2057.36
TCGA-E9-A1NG-01	1824.32	823.59	2647.91
TCGA-E9-A1NH-01	1134.33	144.21	1278.54
TCGA-E9-A1NI-01	615.06	-354.43	260.62
TCGA-E9-A1QZ-01	674.4	1216.83	1891.23
TCGA-E9-A1R0-01	620.58	-10.29	610.29
TCGA-E9-A1R2-01	231.23	-135.35	95.89
TCGA-E9-A1R3-01	794.29	490.57	1284.86
TCGA-E9-A1R4-01	499.45	1148.61	1648.06
TCGA-E9-A1R5-01	512.84	-607.05	-94.21
TCGA-E9-A1R6-01	24.54	-574.43	-549.89
TCGA-E9-A1R7-01	-387.45	-981.16	-1368.61
TCGA-E9-A1RA-01	234.42	-114.45	119.97
TCGA-E9-A1RB-01	-135.86	-423.28	-559.13
TCGA-E9-A1RC-01	-164.75	-941.66	-1106.42
TCGA-E9-A1RD-01	356.63	-273.55	83.08
TCGA-E9-A1RE-01	-235.94	-872.39	-1108.33
TCGA-E9-A1RF-01	842.54	696.11	1538.65
TCGA-E9-A1RG-01	97.3	121.67	218.97
TCGA-E9-A1RH-01	139.27	-333.64	-194.37
TCGA-E9-A1RI-01	1199.08	-96.03	1103.04
TCGA-E9-A226-01	726.62	-538.67	187.95
TCGA-E9-A227-01	683.69	692.22	1375.91
TCGA-E9-A228-01	-166.82	-291.77	-458.6
TCGA-E9-A229-01	1380.09	431.22	1811.31
TCGA-E9-A22A-01	1559.36	1030.94	2590.3
TCGA-E9-A22B-01	817.68	-62.4	755.28
TCGA-E9-A22D-01	413.6	2123.42	2537.02
TCGA-E9-A22E-01	1859.04	581.99	2441.03
TCGA-E9-A22G-01	-1074.15	-509.02	-1583.17
TCGA-E9-A22H-01	-209.03	-45.04	-254.07
TCGA-E9-A243-01	1212.17	2311.99	3524.16
TCGA-E9-A244-01	-168.94	-561.69	-730.63
TCGA-E9-A245-01	-389.93	-771.07	-1160.99
TCGA-E9-A247-01	-443.2	-894.53	-1337.74
TCGA-E9-A248-01	232.26	1470.01	1702.26
TCGA-E9-A249-01	-347.62	-352.74	-700.36
TCGA-E9-A24A-01	1001.12	741.78	1742.9
TCGA-E9-A295-01	442.13	-382.68	59.45
TCGA-E9-A2JS-01	60.2	-505.24	-445.04
TCGA-E9-A2JT-01	947.78	2867.68	3815.46
TCGA-E9-A3HO-01	-262.46	225.26	-37.2
TCGA-E9-A3Q9-01	220.07	563.81	783.88
TCGA-E9-A3QA-01	168.69	1741.98	1910.67
TCGA-E9-A3X8-01	906.81	980.16	1886.96
TCGA-E9-A54X-01	-1963.72	-1431.89	-3395.61
TCGA-E9-A54Y-01	-1326.34	-425.34	-1751.68
TCGA-E9-A5FK-01	698.36	1999.61	2697.97
TCGA-E9-A5FL-01	212.64	64.14	276.79
TCGA-E9-A5UO-01	-1264.48	-1184.03	-2448.51
TCGA-E9-A5UP-01	-1354.38	-213.24	-1567.62
TCGA-E9-A6HE-01	584.85	306.43	891.28
TCGA-EW-A1IW-01	480.54	-29.25	451.29
TCGA-EW-A1IX-01	1084	25.19	1109.2
TCGA-EW-A1IY-01	1025.07	1064.2	2089.27
TCGA-EW-A1IZ-01	26.02	2031.79	2057.81
TCGA-EW-A1J1-01	-22.91	427.56	404.65
TCGA-EW-A1J2-01	1128.52	470.37	1598.89
TCGA-EW-A1J3-01	36.6	-320.18	-283.58
TCGA-EW-A1J5-01	406.07	1068.38	1474.45
TCGA-EW-A1J6-01	-264.4	655.95	391.55
TCGA-EW-A1OV-01	821.72	2247.54	3069.26
TCGA-EW-A1OW-01	429.89	-103.75	326.14
TCGA-EW-A1OX-01	-1405.47	-1559.28	-2964.76
TCGA-EW-A1OY-01	-303.76	-321.93	-625.69
TCGA-EW-A1OZ-01	484.55	180.11	664.67
TCGA-EW-A1P0-01	45.66	-204.5	-158.84
TCGA-EW-A1P1-01	1591.41	913.45	2504.85
TCGA-EW-A1P3-01	264.94	-185.13	79.81
TCGA-EW-A1P4-01	-17.46	948.42	930.96
